district,grade,category,year,num_total_days,num_days_absent,num_days_present,pct_attendance,num_contributing_10and_total_days_and_1and_pres_day,num_chronically_absent,pct_chronically_absent
24,0K,Other,2019,14468,977,13491,93.24716949,85,14,16.47058868
24,0K,White,2019,106404,7560,98844,92.89500427,615,136,22.11382103
24,0K,Asian,2020,101245,6593,94652,93.48807526,912,171,18.75
24,0K,Black,2020,7296,689,6607,90.55647278000001,71,26,36.61971664
24,0K,Hispanic,2020,308935,22710,286225,92.64894104,2785,717,25.74506378
24,0K,Other,2020,6440,477,5963,92.59317017,60,19,31.66666603
24,0K,White,2020,74755,5692,69063,92.38579559,677,174,25.70162392
24,0K,Asian,2021,141292,6331,134961,95.51921082,834,115,13.78896904
24,0K,Black,2021,12318,1539,10779,87.50608826,83,34,40.96385574
24,0K,Hispanic,2021,454161,43817,410344,90.35209656,2719,874,32.14416885
24,0K,Other,2021,9543,688,8855,92.79052734,57,11,19.29824638
24,0K,White,2021,90829,5954,84875,93.44482422,545,97,17.79816437
24,0K,Asian,2022,125013,10767,114246,91.38729858,746,240,32.17158127
24,0K,Black,2022,8677,1080,7597,87.55329895,58,31,53.44827652
24,0K,Hispanic,2022,426505,45308,381197,89.37691498,2590,1120,43.24324417
24,0K,Other,2022,16115,1576,14539,90.22029114,98,33,33.67346954
24,0K,White,2022,86305,8172,78133,90.53125763,510,181,35.49019623
24,1,Asian,2018,167024,6854,160170,95.89640045,980,103,10.51020432
24,1,Black,2018,13769,1072,12697,92.21439362,91,28,30.76922989
24,1,Hispanic,2018,550768,34339,516429,93.76525116,3203,645,20.13737106
24,1,Other,2018,7828,596,7232,92.38630676,49,16,32.65306091
24,1,White,2018,123202,6705,116497,94.55771637,710,91,12.81690121
24,1,Asian,2019,170856,7096,163760,95.84679413,1009,93,9.217046738
24,1,Black,2019,12459,1115,11344,91.05064392,80,25,31.25
24,1,Hispanic,2019,515449,31284,484165,93.9307251,3028,579,19.12153244
24,1,Other,2019,11926,620,11306,94.80127716,71,10,14.08450699
24,1,White,2019,110507,6792,103715,93.85378265,644,120,18.63354111
24,1,Asian,2020,102073,5222,96851,94.88405609,905,132,14.58563519
24,1,Black,2020,8706,774,7932,91.10958099,85,28,32.94117737
24,1,Hispanic,2020,329535,19743,309792,94.00882721,2962,558,18.83862305
24,1,Other,2020,8300,578,7722,93.03614807,75,20,26.66666603
24,1,White,2020,65524,3881,61643,94.07698059,580,101,17.41379356
24,1,Asian,2021,144897,5018,139879,96.53684998,852,80,9.389671326
24,1,Black,2021,10423,1187,9236,88.61172485,65,24,36.92307663
24,1,Hispanic,2021,449295,40291,409004,91.03239441,2686,793,29.52345467
24,1,Other,2021,10100,509,9591,94.96039581,62,9,14.51612854
24,1,White,2021,96479,4448,92031,95.38967133,576,76,13.19444466
24,1,Asian,2022,124332,8988,115344,92.77096558,737,182,24.69470787
24,1,Black,2022,9688,1491,8197,84.60982513,62,32,51.61290359
24,1,Hispanic,2022,469945,43584,426361,90.72572327,2818,1012,35.91199493
24,1,Other,2022,9316,881,8435,90.54315186,55,21,38.18181992
24,1,White,2022,82486,6481,76005,92.14290619,485,131,27.01030922
24,2,Asian,2018,159634,5809,153825,96.36105347,931,81,8.700322151
24,2,Black,2018,13263,875,12388,93.40270233,84,24,28.5714283
24,2,Hispanic,2018,561757,32075,529682,94.29023743,3265,556,17.0290966
24,2,Other,2018,7778,361,7417,95.35870361,47,4,8.510638237
24,2,White,2018,127925,6964,120961,94.55618286,742,109,14.69002724
24,2,Asian,2019,161303,5952,155351,96.31005096,952,93,9.768907547
24,2,Black,2019,13499,878,12621,93.49581146,86,18,20.930233
24,2,Hispanic,2019,535448,30987,504461,94.212883,3132,561,17.91187668
24,2,Other,2019,7117,469,6648,93.41014099,41,8,19.51219559
24,2,White,2019,118893,6168,112725,94.81214142,677,85,12.55539131
24,2,Asian,2020,106412,4464,101948,95.80498505,943,90,9.544008255
24,2,Black,2020,8170,691,7479,91.5422287,77,24,31.16883087
24,2,Hispanic,2020,328295,18284,310011,94.43061829,2937,471,16.03677177
24,2,Other,2020,6853,421,6432,93.85670471,61,10,16.39344215
24,2,White,2020,69340,3929,65411,94.33371735,612,105,17.15686226
24,2,Asian,2021,145884,4056,141828,97.2197113,856,54,6.308411121
24,2,Black,2021,12362,1261,11101,89.79938507,73,23,31.50684929
24,2,Hispanic,2021,483196,34838,448358,92.79009247,2860,680,23.77622414
24,2,Other,2021,11059,577,10482,94.78253174,66,13,19.69696999
24,2,White,2021,91700,3696,88004,95.96946716,550,62,11.27272701
24,2,Asian,2022,134936,8306,126630,93.84449005,804,166,20.64676666
24,2,Black,2022,9696,1154,8542,88.09818268,64,28,43.75
24,2,Hispanic,2022,458858,39808,419050,91.32454681,2737,915,33.43076324
24,2,Other,2022,9055,735,8320,91.88293457,56,21,37.5
24,2,White,2022,87234,6060,81174,93.05316925,514,111,21.59533119
24,3,Asian,2018,166403,5053,161350,96.96339417,977,57,5.834186077
24,3,Black,2018,16939,1139,15800,93.27587128,105,27,25.7142849
24,3,Hispanic,2018,573925,29750,544175,94.81639862,3325,480,14.43609047
24,3,Other,2018,6656,329,6327,95.05709076,41,4,9.756097794
24,3,White,2018,119064,6096,112968,94.88006592,689,93,13.49782276
24,3,Asian,2019,153844,4396,149448,97.14256287,898,50,5.567928791
24,3,Black,2019,13614,757,12857,94.43954468,91,18,19.78022003
24,3,Hispanic,2019,558198,29515,528683,94.71244812,3238,490,15.13279819
24,3,Other,2019,8183,420,7763,94.86740875,49,3,6.122448921
24,3,White,2019,121047,5882,115165,95.14073181,695,81,11.65467644
24,3,Asian,2020,103068,3472,99596,96.63134766,917,65,7.088331699
24,3,Black,2020,8811,569,8242,93.54216003,82,19,23.1707325
24,3,Hispanic,2020,340457,17822,322635,94.76527405,3037,479,15.77214336
24,3,Other,2020,4154,255,3899,93.86133575,37,7,18.91891861
24,3,White,2020,73274,3339,69935,95.44313049,652,61,9.355828285
24,3,Asian,2021,153159,4236,148923,97.2342453,896,64,7.142857075
24,3,Black,2021,13398,1236,12162,90.77474213,80,22,27.5
24,3,Hispanic,2021,486680,33160,453520,93.18648529,2877,636,22.10636139
24,3,Other,2021,9931,364,9567,96.33470917,59,8,13.55932236
24,3,White,2021,93630,3850,89780,95.88806915,558,57,10.21505356
24,3,Asian,2022,133852,6916,126936,94.83309937,788,114,14.46700478
24,3,Black,2022,11885,1487,10398,87.48843384,74,27,36.48648834
24,3,Hispanic,2022,492760,40774,451986,91.72537994,2928,914,31.21584702
24,3,Other,2022,10242,980,9262,90.4315567,61,20,32.78688431
24,3,White,2022,83461,5497,77964,93.41368866,488,100,20.49180412
24,4,Asian,2018,168435,4399,164036,97.38831329,981,51,5.198776722
24,4,Black,2018,15746,924,14822,94.13184357,98,24,24.48979568
24,4,Hispanic,2018,585718,30216,555502,94.84120178,3397,494,14.542243
24,4,Other,2018,6318,368,5950,94.17536926,37,8,21.62162209
24,4,White,2018,126952,5747,121205,95.47309113,729,71,9.739369392
24,4,Asian,2019,163673,4133,159540,97.47484589,949,47,4.952581882
24,4,Black,2019,16483,1019,15464,93.81787109,102,19,18.62745094
24,4,Hispanic,2019,570260,27915,542345,95.10486603,3326,451,13.55983162
24,4,Other,2019,6434,239,6195,96.28536224,37,0,0
24,4,White,2019,115302,5394,109908,95.32185364,659,71,10.77390003
24,4,Asian,2020,96402,3147,93255,96.7355423,862,63,7.30858469
24,4,Black,2020,8401,519,7882,93.82216644,79,22,27.84810066
24,4,Hispanic,2020,359917,17502,342415,95.13721466,3194,445,13.93237305
24,4,Other,2020,5004,217,4787,95.66346741,46,4,8.695652008
24,4,White,2020,75519,3496,72023,95.37070465,668,87,13.02395153
24,4,Asian,2021,145203,4464,140739,96.92568207,853,71,8.323563576
24,4,Black,2021,11403,573,10830,94.9750061,68,11,16.1764698
24,4,Hispanic,2021,501913,33563,468350,93.31298828,2956,622,21.04194832
24,4,Other,2021,5977,243,5734,95.93441772,37,7,18.91891861
24,4,White,2021,105756,3641,102115,96.55716705,621,48,7.729468822
24,4,Asian,2022,142201,7062,135139,95.03379059,826,118,14.28571415
24,4,Black,2022,9596,1008,8588,89.49562073,61,24,39.34426117
24,4,Hispanic,2022,495918,39601,456317,92.01461029,2932,875,29.84311104
24,4,Other,2022,8831,543,8288,93.85120392,53,9,16.98113251
24,4,White,2022,87633,5827,81806,93.35067749,514,104,20.23346329
24,5,Asian,2018,168605,4260,164345,97.47338104,992,49,4.939516068
24,5,Black,2018,14257,899,13358,93.69432831,90,24,26.66666603
24,5,Hispanic,2018,539779,26970,512809,95.00350952,3129,425,13.58261395
24,5,Other,2018,6432,338,6094,94.74502563,40,5,12.5
24,5,White,2018,117604,5359,112245,95.4431839,675,64,9.481481552
24,5,Asian,2019,163582,3842,159740,97.65132904,950,37,3.894736767
24,5,Black,2019,12377,758,11619,93.87574005,77,20,25.97402573
24,5,Hispanic,2019,554453,28306,526147,94.89479065,3221,461,14.31232452
24,5,Other,2019,6425,290,6135,95.48638153,39,6,15.38461494
24,5,White,2019,122274,5382,116892,95.59841156,696,67,9.626437187
24,5,Asian,2020,100686,2618,98068,97.39983368,896,49,5.46875
24,5,Black,2020,8740,560,8180,93.59267426,85,27,31.76470566
24,5,Hispanic,2020,339832,16292,323540,95.20586395,3014,380,12.60783005
24,5,Other,2020,4351,168,4183,96.13881683,38,2,5.263157845
24,5,White,2020,70359,3371,66988,95.20885468,627,66,10.52631569
24,5,Asian,2021,137803,4046,133757,97.0639267,796,55,6.909547806
24,5,Black,2021,10379,1090,9289,89.49802399,63,19,30.15872955
24,5,Hispanic,2021,502613,33101,469512,93.41421509,2946,624,21.18126297
24,5,Other,2021,7122,335,6787,95.29626465,42,4,9.523809433
24,5,White,2021,102565,4099,98466,96.00350952,608,70,11.51315784
24,5,Asian,2022,128690,5761,122929,95.52335358,756,88,11.64021206
24,5,Black,2022,9617,1033,8584,89.25860596,61,22,36.06557465
24,5,Hispanic,2022,483841,41425,442416,91.43830109,2858,915,32.01539612
24,5,Other,2022,4984,445,4539,91.07142639,29,12,41.37931061
24,5,White,2022,96517,6591,89926,93.17115021,567,126,22.22222137
24,6,Asian,2018,155010,3727,151283,97.59564209,910,35,3.846153736
24,6,Black,2018,14591,1105,13486,92.42684174,95,30,31.57894707
24,6,Hispanic,2018,483207,25329,457878,94.75814819,2809,437,15.55713654
24,6,Other,2018,5391,218,5173,95.95622253,31,2,6.451612949
24,6,White,2018,110237,5490,104747,95.01982117,632,69,10.91772175
24,6,Asian,2019,155754,4006,151748,97.42799377,897,57,6.354515076
24,6,Black,2019,13899,835,13064,93.99237061,86,18,20.930233
24,6,Hispanic,2019,474320,24674,449646,94.79802704,2766,426,15.40130138
24,6,Other,2019,5871,217,5654,96.30386353,35,3,8.571428299
24,6,White,2019,102884,5031,97853,95.1100235,595,54,9.075630188
24,6,Asian,2020,98760,2481,96279,97.48784637,879,42,4.778157234
24,6,Black,2020,6953,551,6402,92.07536316,67,18,26.86567116
24,6,Hispanic,2020,310439,16522,293917,94.67785645,2759,422,15.2953968
24,6,Other,2020,4031,238,3793,94.09575653,36,5,13.88888931
24,6,White,2020,68861,3063,65798,95.5519104,608,58,9.539473534
24,6,Asian,2021,141922,6074,135848,95.72018433,830,100,12.04819298
24,6,Black,2021,9512,1130,8382,88.12026978,58,28,48.27586365
24,6,Hispanic,2021,451321,38328,412993,91.50759888,2652,717,27.03619957
24,6,Other,2021,6497,293,6204,95.49022675,37,5,13.51351357
24,6,White,2021,90140,4312,85828,95.21633148,526,69,13.11787033
24,6,Asian,2022,122276,5513,116763,95.49134827,717,82,11.43654156
24,6,Black,2022,8447,1231,7216,85.4267807,53,27,50.94339752
24,6,Hispanic,2022,453122,40151,412971,91.13903046,2685,868,32.32774734
24,6,Other,2022,6657,591,6066,91.12212372,42,11,26.19047546
24,6,White,2022,79387,6168,73219,92.23046875,471,117,24.840765
24,7,Asian,2018,172046,4034,168012,97.65528107,993,56,5.639476299
24,7,Black,2018,14445,1149,13296,92.04569244,86,25,29.069767
24,7,Hispanic,2018,497311,25894,471417,94.79319763,2877,429,14.91136646
24,7,Other,2018,6636,246,6390,96.29294586,40,2,5
24,7,White,2018,100250,5101,95149,94.91172028,581,88,15.14629936
24,7,Asian,2019,164879,3925,160954,97.61946869,955,50,5.235601902
24,7,Black,2019,16143,1183,14960,92.6717453,98,23,23.46938705
24,7,Hispanic,2019,494434,27742,466692,94.38913727,2862,491,17.1558342
24,7,Other,2019,5064,145,4919,97.13665009,29,3,10.34482765
24,7,White,2019,109709,5169,104540,95.28844452,630,80,12.6984129
24,7,Asian,2020,103946,2907,101039,97.20335388,926,54,5.831533432
24,7,Black,2020,9364,657,8707,92.98376465,90,23,25.55555534
24,7,Hispanic,2020,318920,17995,300925,94.35752106,2829,497,17.56804466
24,7,Other,2020,4065,161,3904,96.03936005,37,5,13.51351357
24,7,White,2020,66576,3054,63522,95.41275787,592,70,11.82432461
24,7,Asian,2021,151746,6830,144916,95.49905396,876,98,11.18721485
24,7,Black,2021,10729,1348,9381,87.43592072,64,24,37.5
24,7,Hispanic,2021,481516,48055,433461,90.02006531,2844,924,32.48945236
24,7,Other,2021,6230,529,5701,91.50882721,36,13,36.11111069
24,7,White,2021,99167,5031,94136,94.92674255,575,77,13.39130402
24,7,Asian,2022,142530,6433,136097,95.48656464,830,105,12.65060234
24,7,Black,2022,9020,1105,7915,87.74944305,55,27,49.09090805
24,7,Hispanic,2022,478747,44133,434614,90.78156281,2836,962,33.92101669
24,7,Other,2022,6549,378,6171,94.22812653,38,9,23.68420982
24,7,White,2022,85594,6007,79587,92.981987,497,113,22.73641777
24,8,Asian,2018,190224,5389,184835,97.16702271,1094,71,6.489944935
24,8,Black,2018,11128,764,10364,93.13443756,68,22,32.35293961
24,8,Hispanic,2018,460560,28721,431839,93.76389313,2663,528,19.82726288
24,8,Other,2018,5857,399,5458,93.18763733,35,5,14.28571415
24,8,White,2018,108863,6339,102524,94.17708588,620,113,18.22580719
24,8,Asian,2019,175293,5638,169655,96.78366852,1005,78,7.761194229
24,8,Black,2019,14196,1426,12770,89.95491791,90,32,35.55555725
24,8,Hispanic,2019,491913,30335,461578,93.83325958,2864,517,18.0516758
24,8,Other,2019,6479,313,6166,95.16900635,38,5,13.15789509
24,8,White,2019,98749,5353,93396,94.57918549,565,83,14.69026566
24,8,Asian,2020,108720,2881,105839,97.35007477,961,57,5.931321621
24,8,Black,2020,10525,831,9694,92.10451508,95,28,29.47368431
24,8,Hispanic,2020,321445,19678,301767,93.87826538,2855,521,18.24868584
24,8,Other,2020,3478,198,3280,94.3070755,33,7,21.21212196
24,8,White,2020,70549,4058,66491,94.24797058,622,91,14.63022518
24,8,Asian,2021,155200,6720,148480,95.67010498,900,115,12.77777767
24,8,Black,2021,14526,1789,12737,87.6841507,84,33,39.285713200000004
24,8,Hispanic,2021,478295,44624,433671,90.67019653,2800,790,28.2142849
24,8,Other,2021,5785,384,5401,93.36214447,36,10,27.77777863
24,8,White,2021,98753,4788,93965,95.15154266,571,77,13.4851141
24,8,Asian,2022,147758,6645,141113,95.50278473,857,119,13.88564777
24,8,Black,2022,10069,1130,8939,88.7774353,62,27,43.54838562
24,8,Hispanic,2022,506444,49074,457370,90.31008148,2978,1077,36.16521072
24,8,Other,2022,5831,395,5436,93.2258606,34,10,29.41176414
24,8,White,2022,95540,7423,88117,92.23047638,552,127,23.00724602
24,9,Asian,2018,112486,6192,106294,94.49531555,707,80,11.31541729
24,9,Black,2018,33839,5752,28087,83.00186157,223,79,35.42601013
24,9,Hispanic,2018,396437,46928,349509,88.16255951,2544,705,27.71226501
24,9,Other,2018,20326,1169,19157,94.24874878,128,20,15.625
24,9,White,2018,75406,6712,68694,91.09885406,473,82,17.33615303
24,9,Asian,2019,114565,5721,108844,95.00632477,727,87,11.96698761
24,9,Black,2019,37841,5802,32039,84.66742706,246,85,34.552845
24,9,Hispanic,2019,388634,43532,345102,88.79871368,2532,699,27.60663414
24,9,Other,2019,15890,1002,14888,93.6941452,97,14,14.43299007
24,9,White,2019,63531,5684,57847,91.05318451,398,81,20.35175896
24,9,Asian,2020,69521,3680,65841,94.70663452,655,93,14.19847298
24,9,Black,2020,21429,3817,17612,82.18769073,205,80,39.02439117
24,9,Hispanic,2020,267114,28279,238835,89.41313171,2537,674,26.56681061
24,9,Other,2020,9160,539,8621,94.11572266,86,18,20.930233
24,9,White,2020,43554,3996,39558,90.82518005,407,85,20.88452148
24,9,Asian,2021,108941,6377,102564,94.14636993,646,95,14.70588207
24,9,Black,2021,35302,7784,27518,77.95025635,211,97,45.97156525
24,9,Hispanic,2021,378056,62408,315648,83.49239349,2273,813,35.76770782
24,9,Other,2021,17077,1306,15771,92.35228729,104,20,19.23077011
24,9,White,2021,63294,8076,55218,87.24049377,375,100,26.66666603
24,9,Asian,2022,105302,7542,97760,92.83774567,643,117,18.19595718
24,9,Black,2022,26009,5994,20015,76.95413208,170,82,48.23529434
24,9,Hispanic,2022,416887,58031,358856,86.07991791,2570,909,35.36964798
24,9,Other,2022,15887,1611,14276,89.8596344,97,25,25.77319527
24,9,White,2022,60588,8171,52417,86.51383209,369,127,34.41734314
24,10,Asian,2018,106988,5734,101254,94.64051819,673,79,11.73848438
24,10,Black,2018,28437,3041,25396,89.30618286,185,54,29.18918991
24,10,Hispanic,2018,347738,37649,310089,89.173172,2211,628,28.40343666
24,10,Other,2018,17459,891,16568,94.89661407,107,11,10.28037357
24,10,White,2018,68981,5522,63459,91.99489594,435,91,20.91954041
24,10,Asian,2019,112771,5219,107552,95.37203979,702,78,11.11111069
24,10,Black,2019,28620,2703,25917,90.55555725,187,56,29.94652367
24,10,Hispanic,2019,374458,37116,337342,90.08807373,2366,610,25.78190994
24,10,Other,2019,17852,1081,16771,93.94465637,112,15,13.39285755
24,10,White,2019,74229,5656,68573,92.38033295,456,82,17.98245621
24,10,Asian,2020,74837,3446,71391,95.39532471,697,96,13.77331448
24,10,Black,2020,21947,2206,19741,89.94850922,203,52,25.61576271
24,10,Hispanic,2020,242786,22918,219868,90.56040955,2282,619,27.12532806
24,10,Other,2020,9778,603,9175,93.83309174,89,14,15.73033714
24,10,White,2020,40141,3279,36862,91.8312912,374,69,18.44919777
24,10,Asian,2021,102998,6193,96805,93.98725891,602,97,16.112957
24,10,Black,2021,27419,5387,22032,80.3530426,163,77,47.23926544
24,10,Hispanic,2021,401554,53481,348073,86.68149567,2375,799,33.6421051
24,10,Other,2021,13470,1240,12230,90.7943573,79,21,26.58227921
24,10,White,2021,62570,6182,56388,90.11986542,368,90,24.45652199
24,10,Asian,2022,97817,6978,90839,92.86627197,590,96,16.27118683
24,10,Black,2022,26785,4328,22457,83.84170532,165,74,44.84848404
24,10,Hispanic,2022,337955,45775,292180,86.45529938,2072,777,37.5
24,10,Other,2022,15316,1684,13632,89.00495911,90,27,30
24,10,White,2022,54133,6835,47298,87.37368774,333,111,33.33333206
24,11,Asian,2018,98215,4951,93264,94.95901489,611,78,12.76595783
24,11,Black,2018,28796,2530,26266,91.21405792,181,42,23.20442009
24,11,Hispanic,2018,305175,26728,278447,91.241745,1917,467,24.36098099
24,11,Other,2018,12180,728,11452,94.02298737,75,9,12
24,11,White,2018,64920,4911,60009,92.43530273,403,80,19.851116179999998
24,11,Asian,2019,100667,3889,96778,96.13676453,620,65,10.48387146
24,11,Black,2019,22786,1730,21056,92.40761566,137,27,19.70802879
24,11,Hispanic,2019,286029,21531,264498,92.47244263,1771,399,22.52964401
24,11,Other,2019,16209,638,15571,96.06391144,98,9,9.183673859
24,11,White,2019,62584,3685,58899,94.11191559,382,63,16.49214745
24,11,Asian,2020,70297,2999,67298,95.73381805,650,69,10.61538506
24,11,Black,2020,15609,1195,14414,92.34416199,145,40,27.58620644
24,11,Hispanic,2020,205866,15529,190337,92.45674133,1903,399,20.96689415
24,11,Other,2020,10903,483,10420,95.57003021,100,11,11
24,11,White,2020,44262,2373,41889,94.63874054,406,61,15.02463055
24,11,Asian,2021,112941,6610,106331,94.14738464,659,108,16.38846779
24,11,Black,2021,29226,3115,26111,89.34168243,169,51,30.17751503
24,11,Hispanic,2021,316815,35156,281659,88.90330505,1852,573,30.9395256
24,11,Other,2021,13659,830,12829,93.92342377,79,12,15.1898737
24,11,White,2021,58572,4397,54175,92.49300385,339,67,19.76401138
24,11,Asian,2022,94231,8079,86152,91.4263916,560,134,23.9285717
24,11,Black,2022,20811,2717,18094,86.9444046,128,56,43.75
24,11,Hispanic,2022,322488,36306,286182,88.74190521,1941,686,35.34260559
24,11,Other,2022,11217,928,10289,91.72684479,69,17,24.63768196
24,11,White,2022,55062,5703,49359,89.64258575,330,114,34.54545593
24,12,Asian,2018,129633,8937,120696,93.10591888,810,137,16.91357994
24,12,Black,2018,30092,3658,26434,87.84394836,194,64,32.98968887
24,12,Hispanic,2018,300097,30530,269567,89.82662201,1894,573,30.25343132
24,12,Other,2018,11483,795,10688,93.07672119,70,14,20
24,12,White,2018,75790,7963,67827,89.49333954,471,137,29.08704948
24,12,Asian,2019,115641,8835,106806,92.35997772,714,168,23.52941132
24,12,Black,2019,29410,3447,25963,88.27949524,183,60,32.78688431
24,12,Hispanic,2019,326775,33201,293574,89.83979797,2026,630,31.09575462
24,12,Other,2019,12412,841,11571,93.22429657,75,21,28
24,12,White,2019,69257,7511,61746,89.15488434,431,156,36.1948967
24,12,Asian,2020,75968,4279,71689,94.36736298,701,122,17.40370941
24,12,Black,2020,15711,1646,14065,89.52326202,144,52,36.11111069
24,12,Hispanic,2020,204828,18892,185936,90.77664948,1898,535,28.18756676
24,12,Other,2020,11599,790,10809,93.18907166,107,20,18.69158936
24,12,White,2020,46733,4199,42534,91.01491547,427,102,23.8875885
24,12,Asian,2021,124535,9485,115050,92.38366699,728,157,21.56593323
24,12,Black,2021,27483,3645,23838,86.73725891,165,60,36.36363602
24,12,Hispanic,2021,340468,45618,294850,86.60138702,2005,754,37.60598373
24,12,Other,2021,18441,1756,16685,90.47773743,107,31,28.97196198
24,12,White,2021,73400,9255,64145,87.39100647,428,175,40.88785172
24,12,Asian,2022,114171,12049,102122,89.4465332,679,247,36.3770256
24,12,Black,2022,27914,4327,23587,84.49881744,169,85,50.29585648
24,12,Hispanic,2022,330492,46589,283903,85.90313721,2025,919,45.38271713
24,12,Other,2022,13948,1779,12169,87.2454834,83,34,40.96385574
24,12,White,2022,59193,7977,51216,86.52374268,356,172,48.31460571
25,All Grades,Asian,2018,3198621,125353,3073268,96.0810318,18963,1732,9.133575439
25,All Grades,Black,2018,474698,60146,414552,87.32962799,2970,1147,38.61952972
25,All Grades,Hispanic,2018,1866728,192063,1674665,89.71125031,11382,3471,30.49551964
25,All Grades,Other,2018,113497,8977,104520,92.09053802,693,156,22.5108223
25,All Grades,White,2018,790205,52816,737389,93.31616211,4648,848,18.24440575
25,All Grades,Asian,2019,3166254,124519,3041735,96.06730652,18712,1749,9.346942902
25,All Grades,Black,2019,452650,54907,397743,87.86988068,2795,1035,37.03041077
25,All Grades,Hispanic,2019,1907958,193570,1714388,89.854599,11622,3613,31.08759308
25,All Grades,Other,2019,126006,8721,117285,93.0789032,744,139,18.68279648
25,All Grades,White,2019,753371,47548,705823,93.68863678,4422,718,16.2369976
25,All Grades,Asian,2020,2045577,85978,1959599,95.79688263,18351,1855,10.10844135
25,All Grades,Black,2020,276774,31091,245683,88.76664734,2592,863,33.29475403
25,All Grades,Hispanic,2020,1280525,127286,1153239,90.05986023,11703,3319,28.36024857
25,All Grades,Other,2020,87108,5588,81520,93.5849762,799,136,17.02127647
25,All Grades,White,2020,471624,29336,442288,93.77979279,4218,635,15.05452824
25,All Grades,Asian,2021,3067089,104707,2962382,96.58611298,17872,1436,8.03491497
25,All Grades,Black,2021,395009,59109,335900,85.03603363,2322,889,38.28596115
25,All Grades,Hispanic,2021,1923817,240089,1683728,87.52017212,11356,3552,31.27861977
25,All Grades,Other,2021,142699,9900,132799,93.06231689,835,131,15.68862247
25,All Grades,White,2021,659813,38220,621593,94.20745087,3869,504,13.02662182
25,All Grades,Asian,2022,2883382,164761,2718621,94.2858429,17068,2719,15.93039608
25,All Grades,Black,2022,355603,58038,297565,83.67899323,2153,1092,50.71992493
25,All Grades,Hispanic,2022,1962130,278674,1683456,85.79737091,11938,5495,46.0294838
25,All Grades,Other,2022,137516,12604,124912,90.83451843,810,235,29.01234627
25,All Grades,White,2022,608066,53423,554643,91.21427917,3568,983,27.55044937
25,PK in K-12 Schools,Asian,2018,94939,7047,87892,92.57733917,582,151,25.94501686
25,PK in K-12 Schools,Black,2018,10221,1193,9028,88.32794952,63,27,42.8571434
25,PK in K-12 Schools,Hispanic,2018,53683,5783,47900,89.22750092,329,138,41.94528961
25,PK in K-12 Schools,Other,2018,6025,648,5377,89.24481201,37,13,35.13513565
25,PK in K-12 Schools,White,2018,24152,2237,21915,90.73782349,143,55,38.46154022
25,PK in K-12 Schools,Asian,2019,108268,8213,100055,92.4141922,666,182,27.32732773
25,PK in K-12 Schools,Black,2019,8694,847,7847,90.25765228,55,25,45.45454407
25,PK in K-12 Schools,Hispanic,2019,52342,5353,46989,89.77303314,320,143,44.6875
25,PK in K-12 Schools,Other,2019,2999,265,2734,91.16371918,18,6,33.33333206
25,PK in K-12 Schools,White,2019,18079,1489,16590,91.76392365,111,29,26.12612534
25,PK in K-12 Schools,Asian,2020,65703,5259,60444,91.9957962,601,182,30.28286171
25,PK in K-12 Schools,Black,2020,5087,513,4574,89.91547394,50,19,38
25,PK in K-12 Schools,Hispanic,2020,36220,3703,32517,89.77636719,337,143,42.43323517
25,PK in K-12 Schools,Other,2020,3152,250,2902,92.06852721999999,31,8,25.8064518
25,PK in K-12 Schools,White,2020,14030,1078,12952,92.31646729,126,27,21.4285717
25,PK in K-12 Schools,Asian,2021,100116,3675,96441,96.32926178,603,66,10.9452734
25,PK in K-12 Schools,Black,2021,6798,617,6181,90.92379761,41,11,26.8292675
25,PK in K-12 Schools,Hispanic,2021,44397,4231,40166,90.47007751,274,90,32.84671402
25,PK in K-12 Schools,Other,2021,4125,349,3776,91.53939056,25,6,24
25,PK in K-12 Schools,White,2021,18268,914,17354,94.99671936,110,16,14.54545498
25,PK in K-12 Schools,Asian,2022,99257,12152,87105,87.7570343,610,314,51.47541046
25,PK in K-12 Schools,Black,2022,8665,1136,7529,86.88978577,54,27,50
25,PK in K-12 Schools,Hispanic,2022,57621,7703,49918,86.63160706,361,219,60.66482162
25,PK in K-12 Schools,Other,2022,5282,559,4723,89.41688538,33,16,48.48484802
25,PK in K-12 Schools,White,2022,17313,1692,15621,90.22699738,107,34,31.77570152
25,0K,Asian,2018,334415,16496,317919,95.06720734,1975,253,12.8101263
25,0K,Black,2018,17826,1745,16081,90.21092987,109,43,39.449543
25,0K,Hispanic,2018,115312,10090,105222,91.24982452,688,229,33.28488541
25,0K,Other,2018,11796,780,11016,93.3875885,70,14,20
25,0K,White,2018,61956,4319,57637,93.02892303,362,81,22.37569046
25,0K,Asian,2019,284105,13552,270553,95.22993469,1688,207,12.26303291
25,0K,Black,2019,19700,1602,18098,91.8680191,117,37,31.62393188
25,0K,Hispanic,2019,131938,11112,120826,91.5778656,789,260,32.95310593
25,0K,Other,2019,14051,962,13089,93.15351105,81,19,23.45679092
25,0K,White,2019,58269,4152,54117,92.8744278,343,81,23.61515999
25,0K,Asian,2020,191212,11349,179863,94.0647049,1720,291,16.9186039
25,0K,Black,2020,10345,741,9604,92.83712006,98,27,27.55101967
25,0K,Hispanic,2020,85420,7405,78015,91.33106995,771,247,32.03631592
25,0K,Other,2020,5822,364,5458,93.74785614,55,12,21.81818199
25,0K,White,2020,35201,2346,32855,93.3354187,316,68,21.51898766
